model,file,nbstreaks,accuracy,precision,recall
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,14,0.94305419921875,0.9681097269058228,0.9730925559997559
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,14,0.9573161005973816,0.9999575018882751,0.9573550224304199
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,14,0.999755859375,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,14,0.9932522177696228,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,14,0.9739922285079956,0.9393696784973145,0.6295025944709778
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,14,0.9792006015777588,0.95223468542099,0.6922733187675476
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,15,0.8758273720741272,0.992235004901886,0.571323812007904
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,15,0.9461873173713684,0.8057953715324402,0.9495212435722351
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,15,0.8892347812652588,0.9945089817047119,0.5747895240783691
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,15,0.50067138671875,1.0,0.50067138671875
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,15,0.99591064453125,0.3426339328289032,0.9563862681388855
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,15,0.9593302607536316,0.9864072799682617,0.9711434245109558
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,15,0.8328993320465088,0.9894229173660278,0.6786514520645142
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,15,0.8477647304534912,0.9955982565879822,0.8229427337646484
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,15,0.9851142168045044,0.9606718420982361,0.5276777744293213
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,15,0.9998847246170044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,15,0.96728515625,0.7631505131721497,0.6353365778923035
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,15,0.7907918095588684,0.7934009432792664,0.9652905464172363
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,15,0.8968505859375,0.9946299195289612,0.9010821580886841
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,15,0.9168701171875,0.9659807085990906,0.8663344979286194
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,15,0.9527113437652588,0.9890093803405762,0.9612233638763428
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,15,0.7232801914215088,0.6111215949058533,0.9749118089675903
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,15,0.9782307744026184,1.0,0.2431030422449112
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,15,0.9436781406402588,0.9989097118377686,0.8979442715644836
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,15,0.8493584394454956,0.6361145377159119,0.9567170739173889
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,15,0.9973076581954956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,15,0.1692165732383728,1.0,0.1692165732383728
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,15,0.8460354208946228,0.9920395612716675,0.651132345199585
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,15,0.9139675498008728,0.9727630019187927,0.8991836309432983
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,15,0.9096747636795044,0.8230218887329102,0.9321070909500122
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,15,0.9551052451133728,0.9958361983299255,0.3028064966201782
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,15,0.9015367031097412,0.7554923892021179,0.9275741577148438
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,15,0.9671970009803772,0.9876008629798889,0.9787642359733582
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,15,0.9865248203277588,0.12819382548332214,0.9732441306114197
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,15,0.9393988847732544,0.9653934836387634,0.8323387503623962
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,15,0.9084065556526184,0.8947791457176208,0.5716434717178345
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,15,0.9377034306526184,0.9925174117088318,0.9437817931175232
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,15,0.97174072265625,0.9997899532318115,0.9718460440635681
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,15,0.9074639081954956,0.8874165415763855,0.9675217270851135
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,15,0.9528537392616272,0.9620479345321655,0.8930054903030396
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,15,0.89971923828125,0.9163820743560791,0.9004228115081787
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,15,0.9399549961090088,0.9635066390037537,0.7828994989395142
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,15,0.9250149130821228,0.8576149344444275,0.928124725818634
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,15,0.9215291142463684,0.9720353484153748,0.9314227104187012
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,15,0.8777126669883728,0.8235723972320557,0.9420813918113708
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,15,0.9294772744178772,0.8803884387016296,0.9517915844917297
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,15,0.9477335810661316,0.9802042841911316,0.8911007046699524
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,15,0.8496568202972412,0.9685232043266296,0.8520868420600891
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,15,0.8334621787071228,1.0,0.8334203958511353
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,15,0.8640204668045044,0.9979999661445618,0.8610731363296509
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,15,0.9451904296875,0.968663215637207,0.974784791469574
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,15,0.9594590663909912,0.9999576210975647,0.9594981074333191
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,15,0.999755859375,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,15,0.9932522177696228,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,15,0.9723307490348816,0.9390897154808044,0.6016294956207275
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,15,0.9786241054534912,0.952447772026062,0.6821125745773315
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,16,0.8759223222732544,0.992118239402771,0.5717259645462036
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,16,0.9449326992034912,0.8043686747550964,0.9436778426170349
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,16,0.8852335810661316,0.9953279495239258,0.5587641596794128
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,16,0.4969753623008728,1.0,0.4969753623008728
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,16,0.9959038496017456,0.3422519564628601,0.9563862681388855
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,16,0.96112060546875,0.9884278774261475,0.9709884524345398
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,16,0.8360188603401184,0.9882558584213257,0.6856796145439148
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,16,0.8424275517463684,0.9956226348876953,0.8165594935417175
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,16,0.9858330488204956,0.9634002447128296,0.5508551001548767
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,16,0.9998847246170044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.9649319052696228,0.744732677936554,0.6051712036132812
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.7902289628982544,0.7931852340698242,0.9646970629692078
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,16,0.8950737714767456,0.9942537546157837,0.8996288180351257
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,16,0.9222412109375,0.9660894274711609,0.8772233128547668
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,16,0.9497544765472412,0.9890602231025696,0.9580457806587219
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.7141249179840088,0.6052087545394897,0.9583181738853455
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,16,0.9782240390777588,1.0,0.24286724627017975
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,16,0.93853759765625,0.9989677667617798,0.8884781002998352
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.8493923544883728,0.6380153894424438,0.9466673731803894
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,16,0.9973076581954956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,16,0.1711086630821228,1.0,0.1711086630821228
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,16,0.8454047441482544,0.9922564029693604,0.6495258808135986
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,16,0.9035712480545044,0.972823441028595,0.8834617733955383
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.9066026210784912,0.8166328072547913,0.9317646026611328
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,16,0.9573500156402588,0.996265172958374,0.33772948384284973
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.9084336757659912,0.7633963823318481,0.9469767212867737
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,16,0.9620768427848816,0.9868163466453552,0.9742592573165894
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.9847886562347412,0.11520189791917801,0.9732441306114197
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,16,0.9424506425857544,0.9656229615211487,0.8424391150474548
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,16,0.9054226279258728,0.8946556448936462,0.5534436702728271
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,16,0.9341159462928772,0.9928473234176636,0.9397898316383362
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,16,0.9688178300857544,0.9997893571853638,0.9689128994941711
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,16,0.8986884355545044,0.8829030394554138,0.9569762945175171
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,16,0.9460720419883728,0.9627150893211365,0.8710541725158691
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,16,0.8959147334098816,0.9109766483306885,0.8992429375648499
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,16,0.9404228925704956,0.9610372185707092,0.7870798707008362
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.9286159873008728,0.856972873210907,0.9421237707138062
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,16,0.9230821132659912,0.9721227884292603,0.9332773089408875
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,16,0.8721516728401184,0.8167186379432678,0.9392293691635132
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,16,0.9327460527420044,0.8846798539161682,0.9552228450775146
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,16,0.95123291015625,0.9802841544151306,0.8996953964233398
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,16,0.8481106162071228,0.9685768485069275,0.8501698970794678
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,16,0.83026123046875,1.0,0.8302186131477356
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,16,0.861572265625,0.9979372620582581,0.8585898876190186
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,16,0.9450412392616272,0.9697862267494202,0.9734225273132324
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,16,0.9568617343902588,0.9999575018882751,0.9569006562232971
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,16,0.999755859375,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,16,0.9943305253982544,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,16,0.9734225869178772,0.9392561316490173,0.6199613809585571
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,16,0.9787394404411316,0.9514502882957458,0.6849039793014526
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.86639404296875,0.9920645356178284,0.5382522940635681
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,17,0.9403822422027588,0.8046212792396545,0.911996603012085
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,17,0.8872951865196228,0.9948462843894958,0.5670522451400757
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,17,0.4987250566482544,1.0,0.4987250566482544
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,17,0.9961819052696228,0.35864487290382385,0.9563862681388855
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,17,0.9527655839920044,0.9874643683433533,0.9631703495979309
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,17,0.8351033329963684,0.9883570671081543,0.6837858557701111
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.8379109501838684,0.9956427812576294,0.8111582398414612
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,17,0.9862806797027588,0.9632605910301208,0.5663816332817078
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,17,0.9998847246170044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.9658135175704956,0.7487719058990479,0.6213603615760803
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.7775946855545044,0.7871096730232239,0.9538845419883728
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,17,0.8927815556526184,0.9942539930343628,0.897308886051178
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,17,0.9262627363204956,0.9664244055747986,0.8851253390312195
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,17,0.9470757246017456,0.9899712204933167,0.9543149471282959
models/model_1/weights_model_1.hdf5,patch_174_9_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.7127414345741272,0.6047590970993042,0.9524020552635193
models/model_1/weights_model_1.hdf5,patch_179_9_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,17,0.9782307744026184,1.0,0.2431030422449112
models/model_1/weights_model_1.hdf5,patch_183_9_by_15_LC08_L1TP_048027_20160420_20170223_01_T1,17,0.93890380859375,0.9988850951194763,0.8892225027084351
models/model_1/weights_model_1.hdf5,patch_195_10_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.8502265214920044,0.6389455795288086,0.9492197036743164
models/model_1/weights_model_1.hdf5,patch_201_9_by_9_LC08_L1TP_061009_20160720_20170223_01_T1,17,0.9973076581954956,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_205_10_by_16_LC08_L1TP_026031_20161222_20170218_01_T1,17,0.1621500700712204,1.0,0.1621500700712204
models/model_1/weights_model_1.hdf5,patch_209_11_by_9_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.84368896484375,0.9925636053085327,0.64534592628479
models/model_1/weights_model_1.hdf5,patch_216_11_by_6_LC08_L1TP_045019_20160720_20170221_01_T1,17,0.9042290449142456,0.9735454320907593,0.8837597370147705
models/model_1/weights_model_1.hdf5,patch_222_11_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.9074842929840088,0.8199270963668823,0.9292463064193726
models/model_1/weights_model_1.hdf5,patch_226_11_by_16_LC08_L1TP_033026_20161020_20170219_01_T1,17,0.9573635458946228,0.9962674975395203,0.3379404842853546
models/model_1/weights_model_1.hdf5,patch_237_12_by_6_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.9074028730392456,0.7587299346923828,0.9524433016777039
models/model_1/weights_model_1.hdf5,patch_249_13_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,17,0.9616767168045044,0.9872557520866394,0.9733998775482178
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.9856703281402588,0.10288966447114944,0.785953164100647
models/model_1/weights_model_1.hdf5,patch_260_13_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,17,0.9374525547027588,0.9658106565475464,0.8253768086433411
models/model_1/weights_model_1.hdf5,patch_266_13_by_14_LC08_L1TP_033036_20170804_20170812_01_T1,17,0.9094712734222412,0.9010152220726013,0.5731478929519653
models/model_1/weights_model_1.hdf5,patch_277_14_by_4_LC08_L1TP_019033_20161221_20170218_01_T1,17,0.92919921875,0.9924198985099792,0.9351636171340942
models/model_1/weights_model_1.hdf5,patch_295_15_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,17,0.965576171875,0.9997886419296265,0.9656599164009094
models/model_1/weights_model_1.hdf5,patch_302_16_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,17,0.8970065712928772,0.8828149437904358,0.9538478851318359
models/model_1/weights_model_1.hdf5,patch_310_15_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,17,0.9480862021446228,0.9613680243492126,0.8787054419517517
models/model_1/weights_model_1.hdf5,patch_313_16_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,17,0.8897433876991272,0.9064755439758301,0.8922373652458191
models/model_1/weights_model_1.hdf5,patch_318_16_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,17,0.9325968623161316,0.9616028070449829,0.7530795335769653
models/model_1/weights_model_1.hdf5,patch_324_16_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.9242214560508728,0.8580586314201355,0.924589216709137
models/model_1/weights_model_1.hdf5,patch_328_16_by_13_LC08_L1TP_045019_20160720_20170221_01_T1,17,0.9237534999847412,0.9732425212860107,0.9329805374145508
models/model_1/weights_model_1.hdf5,patch_335_17_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,17,0.8699883222579956,0.8167561888694763,0.9332373142242432
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,17,0.9308064579963684,0.8825399279594421,0.9526110291481018
models/model_1/weights_model_1.hdf5,patch_346_17_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,17,0.9491305947303772,0.9803819060325623,0.8943936824798584
models/model_1/weights_model_1.hdf5,patch_356_18_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,17,0.8516642451286316,0.9705081582069397,0.8526492714881897
models/model_1/weights_model_1.hdf5,patch_434_20_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,17,0.8277519941329956,1.0,0.8277087807655334
models/model_1/weights_model_1.hdf5,patch_75_4_by_12_LC08_L1TP_048027_20160420_20170223_01_T1,17,0.8580390214920044,0.9979528784751892,0.8549141883850098
models/model_1/weights_model_1.hdf5,patch_76_4_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,17,0.9398735761642456,0.9693998098373413,0.9683107137680054
models/model_1/weights_model_1.hdf5,patch_77_4_by_14_LC08_L1TP_033022_20161020_20170219_01_T1,17,0.9510090947151184,0.9999572038650513,0.9510478377342224
models/model_1/weights_model_1.hdf5,patch_78_4_by_12_LC08_L1TP_064018_20160420_20170223_01_T1,17,0.999755859375,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_91_5_by_11_LC08_L1TP_002053_20160520_20170324_01_T1,17,0.9940321445465088,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_94_5_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,17,0.9721205234527588,0.9462788701057434,0.5929459929466248
models/model_1/weights_model_1.hdf5,patch_99_5_by_15_LC08_L1TP_021034_20170731_20170811_01_T1,17,0.9792344570159912,0.952549159526825,0.6926082968711853
models/model_1/weights_model_1.hdf5,patch_105_6_by_5_LC08_L1TP_034047_20160520_20170324_01_T1,18,0.8720228672027588,0.9922588467597961,0.5579343438148499
models/model_1/weights_model_1.hdf5,patch_111_6_by_11_LC08_L1TP_002054_20160520_20170324_01_T1,18,0.9410739541053772,0.8076382875442505,0.9111517667770386
models/model_1/weights_model_1.hdf5,patch_111_6_by_6_LC08_L1TP_047023_20160920_20170221_01_T1,18,0.8881157636642456,0.994467556476593,0.5704618692398071
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_026031_20161222_20170218_01_T1,18,0.4987928569316864,1.0,0.4987928569316864
models/model_1/weights_model_1.hdf5,patch_117_6_by_12_LC08_L1TP_030033_20170815_20170825_01_T1,18,0.9959038496017456,0.3422519564628601,0.9563862681388855
models/model_1/weights_model_1.hdf5,patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,18,0.9437934160232544,0.986832320690155,0.9543591141700745
models/model_1/weights_model_1.hdf5,patch_125_6_by_20_LC08_L1TP_044027_20160220_20170224_01_T1,18,0.8333808183670044,0.9882997870445251,0.6803984642028809
models/model_1/weights_model_1.hdf5,patch_126_7_by_6_LC08_L1TP_034047_20160520_20170324_01_T1,18,0.8311021327972412,0.9957871437072754,0.8029235601425171
models/model_1/weights_model_1.hdf5,patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,18,0.9834458827972412,0.9717381000518799,0.46422141790390015
models/model_1/weights_model_1.hdf5,patch_132_7_by_12_LC08_L1TP_028036_20161220_20170218_01_T1,18,0.9998847246170044,0.0,0.0
models/model_1/weights_model_1.hdf5,patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,18,0.96832275390625,0.7568560838699341,0.6717913150787354
models/model_1/weights_model_1.hdf5,patch_141_7_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,18,0.7965223789215088,0.8016915321350098,0.9589847922325134
models/model_1/weights_model_1.hdf5,patch_155_9_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,18,0.8778415322303772,0.9950320720672607,0.8814923763275146
models/model_1/weights_model_1.hdf5,patch_159_8_by_12_LC08_L1TP_045020_20160720_20170221_01_T1,18,0.9152289628982544,0.9663326144218445,0.8626379370689392
models/model_1/weights_model_1.hdf5,patch_169_8_by_15_LC08_L1TP_054019_20160820_20170221_01_T1,18,0.9361233115196228,0.9884467124938965,0.9442288875579834
